,number_of_cities,index_of_sample,name_of_src_file,type_of_measurement,used_algorithm,full_cost,hamiltonian_cycle_cost,best_way,best_way_is_optimal,absolute_distance_error,relative_distance_error,optimal_way,optimal_cost,suffix,parameters,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
49,4,49,TSP_CITIES_SET_49_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4856.686688197209,4856.686688197209,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",4856.686688197209,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0003142,,,,,,
50,4,50,TSP_CITIES_SET_50_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3174.535073936528,3174.535073936528,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3174.535073936528,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002325,,,,,,
51,4,51,TSP_CITIES_SET_51_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2187.953979280815,2187.953979280815,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2187.953979280815,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002584000000003,,,,,,
52,4,52,TSP_CITIES_SET_52_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3205.493569600836,3205.493569600836,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3205.493569600836,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002318999999997,,,,,,
53,4,53,TSP_CITIES_SET_53_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3245.4381103495525,3245.4381103495525,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3245.4381103495525,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002979999999999,,,,,,
54,4,54,TSP_CITIES_SET_54_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3151.78658653803,3151.78658653803,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3151.78658653803,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002379999999999,,,,,,
55,4,55,TSP_CITIES_SET_55_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4042.921672968045,4042.921672968045,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 3, 1, 2, 0]",4042.9216729680456,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002688000000001,,,,,,
56,4,56,TSP_CITIES_SET_56_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3139.927840424028,3139.927840424028,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3139.927840424028,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002268999999999,,,,,,
57,4,57,TSP_CITIES_SET_57_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2888.393291254044,2888.393291254044,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2888.393291254044,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002167000000001,,,,,,
58,4,58,TSP_CITIES_SET_58_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4325.190369749925,4325.190369749925,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",4325.190369749925,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002154,,,,,,
59,4,59,TSP_CITIES_SET_59_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2114.685716402872,2114.685716402872,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",2114.685716402872,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002618,,,,,,
60,4,60,TSP_CITIES_SET_60_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3276.4409921975302,3276.4409921975302,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",3276.4409921975307,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002731000000002,,,,,,
61,4,61,TSP_CITIES_SET_61_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3246.7105429575035,3246.7105429575035,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3246.7105429575035,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0003268000000002,,,,,,
62,4,62,TSP_CITIES_SET_62_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3919.8223778512615,3919.8223778512615,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3919.8223778512615,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002313000000002,,,,,,
63,4,63,TSP_CITIES_SET_63_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1971.1503279184135,1971.1503279184135,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",1971.1503279184133,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002442,,,,,,
64,4,64,TSP_CITIES_SET_64_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,5144.649150293102,5144.649150293102,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",5144.649150293102,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002211,,,,,,
65,4,65,TSP_CITIES_SET_65_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4624.456520665201,4624.456520665201,"[0, 1, 3, 2, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",4624.4565206652005,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0003215999999999,,,,,,
66,4,66,TSP_CITIES_SET_66_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2520.578332827832,2520.578332827832,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 1, 0]",2520.578332827832,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0005876000000002,,,,,,
67,4,67,TSP_CITIES_SET_67_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2510.323350506782,2510.323350506782,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",2510.323350506782,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002722999999997,,,,,,
68,4,68,TSP_CITIES_SET_68_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3766.4478917703686,3766.4478917703686,"[0, 1, 2, 3, 0]",True,0.0,0.0,"[0, 3, 2, 1, 0]",3766.447891770369,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002754,,,,,,
69,4,69,TSP_CITIES_SET_69_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,1876.6675444540847,1876.6675444540847,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",1876.6675444540847,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002401999999999,,,,,,
70,4,70,TSP_CITIES_SET_70_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3625.7279297186,3625.7279297186,"[0, 3, 2, 1, 0]",True,0.0,0.0,"[0, 1, 2, 3, 0]",3625.727929718601,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002824000000001,,,,,,
71,4,71,TSP_CITIES_SET_71_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,4417.486611877747,4417.486611877747,"[0, 2, 1, 3, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",4417.486611877747,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002712000000002,,,,,,
72,4,72,TSP_CITIES_SET_72_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,3118.290295338946,3118.290295338946,"[0, 3, 1, 2, 0]",True,0.0,0.0,"[0, 2, 1, 3, 0]",3118.2902953389457,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0003408,,,,,,
73,4,73,TSP_CITIES_SET_73_N_4.json,TIME_AND_DATA,local_search_heuristic_lib_python_tsp,2959.1598314096145,2959.1598314096145,"[0, 2, 3, 1, 0]",True,0.0,0.0,"[0, 1, 3, 2, 0]",2959.159831409614,ps2,"{'suffix': 'ps2', 'perturbation_scheme': 'ps2'}",[],,,,,0.0002860999999998,,,,,,
