,number_of_cities,index_of_sample,name_of_src_file           ,type_of_measurement,used_algorithm                       ,full_cost,hamiltonian_cycle_cost,best_way,suffix ,parameters                                               ,utilization_of_cpu,min_utilization_of_cpu,avg_utilization_of_cpu,std_utilization_of_cpu,max_utilization_of_cpu,time_duration         ,used_memory_before_measurement_in_bytes,used_memory_peak_before_measurement_in_bytes,used_memory_after_measurement_in_bytes,used_memory_peak_after_measurement_in_bytes,used_memory_diff_before_after_measurement_in_bytes,used_memory_peak_diff_before_after_measurement_in_bytes
10,4,10,TSP_CITIES_SET_10_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0002877999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
11,4,11,TSP_CITIES_SET_11_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[3.1]             ,3.1,3.1,nan                   ,3.1,0.0003299000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
12,4,12,TSP_CITIES_SET_12_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[14.3]            ,14.3,14.3,nan                   ,14.3,0.0004095999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
13,4,13,TSP_CITIES_SET_13_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[15.8]            ,15.8,15.8,nan                   ,15.8,0.0003478999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
14,4,14,TSP_CITIES_SET_14_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[14.3]            ,14.3,14.3,nan                   ,14.3,0.0003260000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
15,4,15,TSP_CITIES_SET_15_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003649999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
16,4,16,TSP_CITIES_SET_16_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003993999999996,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
17,4,17,TSP_CITIES_SET_17_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[3.1]             ,3.1,3.1,nan                   ,3.1,0.0003665999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
18,4,18,TSP_CITIES_SET_18_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.9]             ,1.9,1.9,nan                   ,1.9,0.0003681000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
19,4,19,TSP_CITIES_SET_19_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.8]             ,1.8,1.8,nan                   ,1.8,0.0003364000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
20,4,20,TSP_CITIES_SET_20_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003556000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
21,4,21,TSP_CITIES_SET_21_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003249999999996,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
22,4,22,TSP_CITIES_SET_22_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003387000000003,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
23,4,23,TSP_CITIES_SET_23_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[7.8]             ,7.8,7.8,nan                   ,7.8,0.0003173999999996,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
24,4,24,TSP_CITIES_SET_24_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[21.4]            ,21.4,21.4,nan                   ,21.4,0.0003584999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
25,4,25,TSP_CITIES_SET_25_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0006121000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
26,4,26,TSP_CITIES_SET_26_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0003427999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
27,4,27,TSP_CITIES_SET_27_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0004056999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
28,4,28,TSP_CITIES_SET_28_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003041000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
29,4,29,TSP_CITIES_SET_29_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.6]             ,1.6,1.6,nan                   ,1.6,0.0003394000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
30,4,30,TSP_CITIES_SET_30_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003096999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
31,4,31,TSP_CITIES_SET_31_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003572999999996,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
32,4,32,TSP_CITIES_SET_32_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003268000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
33,4,33,TSP_CITIES_SET_33_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003291999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
34,4,34,TSP_CITIES_SET_34_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003955000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
35,4,35,TSP_CITIES_SET_35_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003630999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
36,4,36,TSP_CITIES_SET_36_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[10.7]            ,10.7,10.7,nan                   ,10.7,0.0003267,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
37,4,37,TSP_CITIES_SET_37_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0002950999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
38,4,38,TSP_CITIES_SET_38_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.000286,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
39,4,39,TSP_CITIES_SET_39_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0003489,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
40,4,40,TSP_CITIES_SET_40_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[14.0]            ,14.0,14.0,nan                   ,14.0,0.0004127,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
41,4,41,TSP_CITIES_SET_41_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.8]             ,1.8,1.8,nan                   ,1.8,0.0003935999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
42,4,42,TSP_CITIES_SET_42_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003678000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
43,4,43,TSP_CITIES_SET_43_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003363999999996,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
44,4,44,TSP_CITIES_SET_44_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0002846999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
45,4,45,TSP_CITIES_SET_45_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0004757000000004,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
46,4,46,TSP_CITIES_SET_46_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[14.3]            ,14.3,14.3,nan                   ,14.3,0.0005262999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
47,4,47,TSP_CITIES_SET_47_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[3.5]             ,3.5,3.5,nan                   ,3.5,0.0003033999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
48,4,48,TSP_CITIES_SET_48_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003129000000003,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
49,4,49,TSP_CITIES_SET_49_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[14.1]            ,14.1,14.1,nan                   ,14.1,0.0003532000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
50,4,50,TSP_CITIES_SET_50_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0004018000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
51,4,51,TSP_CITIES_SET_51_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0003907999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
52,4,52,TSP_CITIES_SET_52_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003123999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
53,4,53,TSP_CITIES_SET_53_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0004138999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
54,4,54,TSP_CITIES_SET_54_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0002851999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
55,4,55,TSP_CITIES_SET_55_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003557999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
56,4,56,TSP_CITIES_SET_56_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[6.2]             ,6.2,6.2,nan                   ,6.2,0.0003705000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
57,4,57,TSP_CITIES_SET_57_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003802999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
58,4,58,TSP_CITIES_SET_58_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0002854000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
59,4,59,TSP_CITIES_SET_59_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003627999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
60,4,60,TSP_CITIES_SET_60_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[12.5]            ,12.5,12.5,nan                   ,12.5,0.0005321999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
61,4,61,TSP_CITIES_SET_61_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[11.8]            ,11.8,11.8,nan                   ,11.8,0.0004855999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
62,4,62,TSP_CITIES_SET_62_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[16.1]            ,16.1,16.1,nan                   ,16.1,0.0003883999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
63,4,63,TSP_CITIES_SET_63_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[18.8]            ,18.8,18.8,nan                   ,18.8,0.0003737999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
64,4,64,TSP_CITIES_SET_64_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[3.6]             ,3.6,3.6,nan                   ,3.6,0.0004142000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
65,4,65,TSP_CITIES_SET_65_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003435,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
66,4,66,TSP_CITIES_SET_66_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.6]             ,1.6,1.6,nan                   ,1.6,0.0006330999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
67,4,67,TSP_CITIES_SET_67_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.6]             ,1.6,1.6,nan                   ,1.6,0.0003117000000001,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
68,4,68,TSP_CITIES_SET_68_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0002863999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
69,4,69,TSP_CITIES_SET_69_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[1.8]             ,1.8,1.8,nan                   ,1.8,0.0004367000000002,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
70,4,70,TSP_CITIES_SET_70_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003631999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
71,4,71,TSP_CITIES_SET_71_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0004225999999998,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
72,4,72,TSP_CITIES_SET_72_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003509000000003,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
73,4,73,TSP_CITIES_SET_73_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003451999999999,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
74,4,74,TSP_CITIES_SET_74_N_4.json ,CPU                ,local_search_heuristic_lib_python_tsp,nan      ,nan                   ,[]      ,ps6    ,"{'suffix': 'ps6', 'perturbation_scheme': 'ps6'}        ",[0.0]             ,0.0,0.0,nan                   ,0.0,0.0003555999999997,nan                                    ,nan                                         ,nan                                   ,nan                                        ,nan                                               ,
